date;video_id;video_title;video_description
2018/07/08;QpCr5APPZB4;HOW TO COP STONE ISLAND ON EBAY FOR CHEAPER;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com/deal-finder/

▼ SEE OUR TOP 5 SELECTIONS THIS SUMMER
http://www.thehoxtontrend.com/top-5-selections/

▼BIO
I thought this video would be really helpful for my followers. It's one of the questions I get the most so hopefully this will really give some insight into how you can purchase clothing on ebay for much less than retail.

▼FIND OUR FAVE TRUSTED RETAILERS HERE 

http://www.thehoxtontrend.com/retailers/

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/


OUR INSTAGRAM - https://www.instagram.com/thehoxtontrend/
OUR TWITTER - https://twitter.com/TheHoxtonTrend

 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/07/04;hqNNEUbzhwc;MEETING JAZZY BADGER |  VINTAGE CLOTHING SELLERS MOSCHINO + STONE ISLAND;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com/deal-finder/

▼ SEE OUR TOP 5 SELECTIONS THIS SUMMER
http://www.thehoxtontrend.com/top-5-selections/

Proper chuffed to meet up with Vintage sellers Jazzy Badger. They've only started selling 3 years ago and already they are one of the leading vintage sellers in the country. From Stone Island to Moschino, Burberry and Lacoste these guys sell a ton of clothing to the their followers and this video will give us a insight in to who's behind the brand and how they started. Enjoy

▼FIND OUR FAVE TRUSTED RETAILERS HERE 

http://www.thehoxtontrend.com/retailers/

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/


OUR INSTAGRAM - https://www.instagram.com/thehoxtontrend/
OUR TWITTER - https://twitter.com/TheHoxtonTrend

 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commi"
2018/06/30;95ZVDLRT4II;WHAT CAN YOU FIND IN TKMAXX? SUMMER EDITION;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com/deal-finder/

▼ SEE OUR TOP 5 SELECTIONS THIS SUMMER
http://www.thehoxtontrend.com/top-5-selections/

So I thought I would have a look around at TKMAXX since lots of my followers have been asking me to pop down and have a butchers. I didn't do a 5 BIlls Challenge this time around as I wanted to look more closely at what brands I could find and any interesting items. Enjoy

▼FIND OUR FAVE TRUSTED RETAILERS HERE 

http://www.thehoxtontrend.com/retailers/

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/


OUR INSTAGRAM - https://www.instagram.com/thehoxtontrend/
OUR TWITTER - https://twitter.com/TheHoxtonTrend

 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/06/28;hFm7VshJZxM;DEPOP VS EBAY WHO&#39,S BETTER FOR SELLING? | PRO&#39,S & CON&#39,S;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com/deal-finder/

▼ SEE OUR TOP 5 SELECTIONS THIS SUMMER
http://www.thehoxtontrend.com/latest-offers-week/

▼ FIND THE LATEST DEALS & DISCOUNT CODES
http://www.thehoxtontrend.com/latest-offers-week/

So one of the top questions I get from my followers is who is better to sell clothing on Depop or eBay, In this video I give my thoughts and list the pros and cons for platform. Enjoy.

▼FIND OUR FAVE TRUSTED RETAILERS HERE 

http://www.thehoxtontrend.com/retailers/

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/


OUR INSTAGRAM - https://www.instagram.com/thehoxtontrend/
OUR TWITTER - https://twitter.com/TheHoxtonTrend


Yep, that's it!
-------------------------------
The winner will be chosen at random by @thehoxtontrend and @eqvvs. The competition date ends the 13h JUNE at 6pm. The winner will be announced 16th June at 8pm. No double entries please as this may be exclude the entry if more than one entry per person is received. Good luck and as always a big thanks to all our followers for your suppor, Without TheHoxtonTrend would not be the movemen that it is. #giveaway #competition

WHO IS @EQVVS? Eqvvs is a menswear retailer with over 30 years history in the fashion industry. From in-store to online you can find clothing, accessories, & footwear met with a seamless shopping experience.


 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/06/23;PwrpIzZyGsE;PRICES AT THE BURBERRY OUTLET LONDON | OUTLET TOURS;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com

LIKE, it's been a hot minute since I've gone and done a outlet tours video on the channel so I thought it's about time I put some of the old skool videos we love back on the pitch. This episode see's us looking at the Burberry outlet in London's East End, Hackney. Hackney walk to be precise which is home to many other outlets like stone island, nike, matches fashion and a few more. Enjoy

▼FIND OUR FAVE TRUSTED RETAILERS HERE 

http://www.thehoxtontrend.com/retailers/

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/


OUR INSTAGRAM - https://www.instagram.com/thehoxtontrend/
OUR TWITTER - https://twitter.com/TheHoxtonTrend


Yep, that's it!
-------------------------------
The winner will be chosen at random by @thehoxtontrend and @eqvvs. The competition date ends the 13h JUNE at 6pm. The winner will be announced 16th June at 8pm. No double entries please as this may be exclude the entry if more than one entry per person is received. Good luck and as always a big thanks to all our followers for your suppor, Without TheHoxtonTrend would not be the movemen that it is. #giveaway #competition

WHO IS @EQVVS? Eqvvs is a menswear retailer with over 30 years history in the fashion industry. From in-store to online you can find clothing, accessories, & footwear met with a seamless shopping experience.


 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/06/11;JlTSUfyd7rI;REVIEWING 15 FIFA WORLD CUP 2018 FOOTBALL KITS;"15% OFF EVERYTHING AT KITBAG - WORLD CUP KITS - TRAINERS + MORE USE CODE: HT15: http://tidd.ly/6493a3e5

▼ FIND THE LATEST DEALS |& DISCOUNT CODES
http://www.thehoxtontrend.com/latest-offers-week/

Guys really chuffed to be able to do this video for this years world cup 2018. We took a look at 15 out of the 32 world cup kits, just in time for the big kick off. All the kits were supplied courtesy of kitbag, enjoy!"
2018/06/07;8FFx36VPoFA;LOUIS VUITTON BELT | FAKE SPOTTA CHALLENGE EP.2 @BOXPARK;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com/deal-finder/

We enjoyed making part one of our FakeSpotta Challenge soo much we wanted to do a part two. This time we test peoples ability to spot the a fake Louis Vuitton belt. Let's see how guesses right.

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/

▼LOCATION IN THE VIDEO
BOX PARK SHOREDITCH & REDCHURCH STREET, E1"
2018/05/31;0-ZCc21ot_M;YOU SUCK!! 5 BILLS OUTFIT CHALLENGE | ARMANI MA STRUM HUGO BOSS;"▼ Find the latest deals for Men's Premium/luxury Designer Clothing and Footwear https://thehoxtontrend.com

USE CODE 'HOXTON10' for 10% OFF FROM EQVVS http://tidd.ly/5371e6b6

OMD it's been a hot minute since I've gone and done a 5 Bills Challenge  Video so I thought I would finally do one. I got a message from a follower, well maybe not a follower, who no longer liked my videos. He needed help picking out an outfit for 5 bills but didn't want any big boy brands so I thought I'd still help him out. Enjoy.

▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!

http://www.thehoxtontrend.com/

▼ITEMS IN THE VIDEO

http://www.thehoxtontrend.com/5-bills-challenge-at-eqvvs-2/

MA STRUM - http://tidd.ly/967f23c4
AQUASCUTUM - http://tidd.ly/64f4fa52
HUGO BOSS JEANS - http://tidd.ly/3a66e91
FILLING PIECES TRAINERS - https://bit.ly/2JjyAE0
ARMANI JEANS - https://bit.ly/2J4C366

WHO IS @EQVVS? Eqvvs is a menswear retailer with over 30 years history in the fashion industry. From in-store to online you can find clothing, accessories, & footwear met with a seamless shopping experience.


 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing - http://bit.ly/1Ulk8pf
Farfetch - http://bit.ly/28K5X7A
Flannels - http://tidd.ly/6f870c58
LuisaViaRoma - http://bit.ly/1XZOcwb
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Accent Clothing http://tinyurl.com/hz2azsq
Brand Outlet http://tinyurl.com/hbu5qtt
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
KongOnline http://tinyurl.com/y7j9xjyg
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/05/23;JI3b-zXf7Ds;FAKE VS REAL NIKE AIR MAX 97 TRAINERS;"▼ Discover Over 70,000+ Items from Multiple Trusted Retailers All in One Place  https://thehoxtontrend.com/sales-and-...

▼ INSTAGRAM - https://www.instagram.com/thehoxtontr...

▼ MY INSTAGRAM STORE - https://www.instagram.com/hoxtonsward...

▼ OUR BUYING & SELLING FACEBOOK - https://www.facebook.com/groups/29470...

▼ BIO
In this episode of Fake vs Real we are going to look at the Nike VaporMax Flyknit trainer. A full breakdown on how to spot the fake. Enjoy!


▼ NEW WEBSITE
My new website was built specifically for my followers. Here you can find trusted retailers, amazing deals, hot and popular items as well as exclusive content through my blog TheHoxReport. The site has just started so it’s still in early days but I’m excited to see where it can go. Enjoy!
http://www.thehoxtontrend.com/
 
▼ GET IN TOUCH  
I get 100s of messages from followers every week and I usually work through them delay in my downtime, I can’t always get back to everyone but if you some questions and want to get in touch then feel free to.
 
Instagram https://www.instagram.com/thehoxtontrend
Twitter https://twitter.com/TheHoxtonTrend
Snap https://www.snapchat.com/add/jetsetjones
 
▼ RECOMMENDED
Below are my quick recommended places to shop, there is much more on my website but for those who are strapped for time the below list should get you started if your looking for trusted shops to buy from online.
 
▼BEST HIGH END – Typically best for items over £300, here you’ll find stores with items such as Stone Island, CP Company, Canada Goose, Burberry and more.

LuisaViaRoma - http://bit.ly/1XZOcwb
Browns Fashion http://bit.ly/2ow4CAm
Aphrodite1994 - http://bit.ly/2FaOj33
Coggles - http://tidd.ly/cf85608d
EndClothing -http://tidd.ly/cbd5d6ab
Farfetch - https://bit.ly/2IVynWa
Flannels - http://tidd.ly/6f870c58
MatchesFashion - http://bit.ly/2mdywXI
Stuarts of London - http://bit.ly/2mfylu9
Zee&Co - http://tidd.ly/3183ed32

▼BEST LOWER PRICE – Typically best items below £300 here you will find Brands such as the The North Face, Fred Perry, Hugo Boss, Nudie Jeans and much more

Snow + Rock http://tinyurl.com/y4vjat62
Cotswold Outdoors http://tinyurl.com/yc2d83gh
EQVS http://tidd.ly/5371e6b6
GetTheLabel http://bit.ly/2erf4WW
Mainlinemenswear - http://bit.ly/2au0JVS
StandOut http://tinyurl.com/gtrjbr2
USC http://tidd.ly/1da9aedf

▼ WHAT I USE TO MAKE VIDEOS
Camera http://tidd.ly/125cd154
Tripod http://tidd.ly/8c63eb0b
SDCards http://tidd.ly/b695242d
Laptop http://tidd.ly/691d950e
GoPro http://tidd.ly/a65064e0

 
Disclaimer : Clothing is my passion and I express this through YouTube and all my other social media platforms and other media for free. As much as I have researched into the many different brands, retailers and products, the informative content I produce is all of my own opinions, which you are free to use. I strongly advise that you also ensure that you carry out your own research so you can be fully informed on any information I have provided. 

The links used in this description earn a commission whenever a purchase is made, this helps go towards creating more great videos for my followers and as well as any other products or services we create at TheHoxtonTrend. I only promote stores which I feel are a good fit for my followers, I will never promote a store or brand if I don’t feel it fits or is right for my audience no matter what. My followers will always come first as they have supported me enough to be in the position that i’m in."
2018/05/21;nUS5P-oTUc4;How To Use CERTILOGO to Sell Items + GIVEAWAY;"In this episode i'm looking at the Certilogo once more and how we can use it to sell items safely and hassle free.

Why not try to use the Certilogo code yourself, I have the giveaway item mentioned on this video up on my Depop store so you can try using the code on the listing at certilogo.com 

https://www.depop.com/thehoxtontrend/thehoxtontrend-omd-its-competition-time-again

To enter the competition check out my instagram and locate the parajumpers listing here for instructions on how to take part.

https://www.instagram.com/thehoxtontrend/

 If you haven't seen the fist 2 videos you can see them here:

Let's Talk Certilogo -  https://www.youtube.com/watch?v=9vN9rRg3aBk&t=25s

How To Use Certilogo Code - https://www.youtube.com/watch?v=igR_UzaUlHw&t=24s

You can also follow Certilogo or get in touch with them directly here:

INSTAGRAM - https://www.instagram.com/certilogo_authenticity/
TWITTER - https://twitter.com/Certilogo"
